branch,radius_mm,gate_mm,reachable_voxel_coverage,reachable_patient_mean,reachable_patient_median,reachable_patient_iqr25,reachable_patient_iqr75,reachable_eligible_cases,overall_voxel_coverage,overall_patient_mean,overall_patient_median,overall_patient_iqr25,overall_patient_iqr75,overall_error_cases
pos,12.0,6.0,0.18945017947076992,0.164344266597216,0.15645424836601307,0.07693459063014518,0.24893730074388948,97,0.2705552572917259,0.23643355177650513,0.23453776041666666,0.13245316393717263,0.3390077859783739,99
pos,12.0,7.0,0.20948969086507693,0.1805688006125092,0.16943435391800726,0.0884526558891455,0.2712620027434842,97,0.2883735659626266,0.25050570751540985,0.2425667265938321,0.1391902926972395,0.3705242234430578,99
pos,12.0,8.0,0.22400038954895796,0.19230190785586826,0.18177966101694915,0.09609402004839267,0.2932098765432099,97,0.30127588194690136,0.26068654780768297,0.2523855621629097,0.1446273431529505,0.38228793614328993,99
pos,12.0,9.0,0.24144244414146193,0.20606655262865686,0.19457422758100978,0.10473556861389562,0.3104678826328311,97,0.31678463894544906,0.27264218711480726,0.2598684210526316,0.1509399271643913,0.401996861398597,99
pos,12.0,10.0,0.2850121038426222,0.24509611418177463,0.23070896983940462,0.12508557457212713,0.35527359238699446,97,0.35552498694923934,0.3066568647945534,0.29428610391381427,0.17477978748275208,0.4378257439585901,99
pos,12.0,11.0,0.31194524054648154,0.2681648279908227,0.24833529181355268,0.13785922532278216,0.39091468236534577,97,0.379472823491864,0.32676090671155267,0.3119321623258631,0.18808310954846214,0.4591769397685034,99
pos,12.0,12.0,0.329071482233785,0.28248933567838075,0.2591722156939548,0.14223240316534777,0.41787824781915395,97,0.39470077265451237,0.3392524508495193,0.32471304107315724,0.19288264485637868,0.4801899631081476,99
pos,12.0,13.0,0.34277525807618464,0.2939957640650624,0.2707256046705588,0.1453561016243232,0.4325279905715969,97,0.40688560606248036,0.34929221828049367,0.3354999308532706,0.1963965595955619,0.4967911252985939,99
pos,12.0,14.0,0.3543949469935168,0.3037167244683064,0.283069224353628,0.14868804664723032,0.44455384615384613,97,0.4172173551612975,0.3577718231125126,0.3431060710828378,0.20099120941140866,0.512058507321264,99
pos,12.0,15.0,0.38103453073263027,0.3280914765517587,0.31994301994301994,0.16551234239033918,0.4763146458061712,97,0.4409041764908175,0.3790881273027977,0.3681701503483682,0.21326624493055912,0.5518950948097825,99
pos,12.0,16.0,0.4004632850107126,0.34546686808486826,0.3416666666666667,0.18452301534356239,0.5167318557149065,97,0.4581794250737894,0.3942747836878928,0.3799046571323799,0.22770010250544892,0.5626987978623756,99
pos,12.0,17.0,0.4155583071315284,0.35866684400479343,0.3522598870056497,0.19941024695908588,0.536071273359409,97,0.4716012974064242,0.40581889432465496,0.3918184289209024,0.23340242697084135,0.5742960339348462,99
pos,12.0,18.0,0.4282283869890648,0.36992578004573234,0.3612994350282486,0.20401769259122743,0.5473507775398082,97,0.48286701089336476,0.4156765998321835,0.4024339648734615,0.23816496235513795,0.5912401711675137,99
pos,12.0,19.0,0.43875733882411866,0.3793714906983105,0.3690677966101695,0.20715075562108368,0.5658409387222947,97,0.49222892147524316,0.4239575770153642,0.4096252247268704,0.2446897104487754,0.6055971963619904,99
pos,12.0,20.0,0.4590584045187679,0.3984750438002357,0.4040960451977401,0.22471131639722863,0.5966769230769231,97,0.5102797934639811,0.4407169420242719,0.43147559120453605,0.25770938363722184,0.6330126509032026,99
pos,12.0,21.0,0.47627229472161164,0.41459927698763155,0.42542372881355933,0.23625866050808314,0.6194461538461539,97,0.5255856760788835,0.45489593823598057,0.44281565481952706,0.2740862067802687,0.6512773632363167,99
pos,12.0,22.0,0.4882258827457637,0.42571714665188004,0.4336158192090395,0.24948006932409011,0.626809901914993,97,0.5362143145196206,0.4646703623396263,0.4505600885078136,0.2851303939102612,0.6643468055419449,99
pos,12.0,23.0,0.4997537494087203,0.43645454813261153,0.44152542372881354,0.2593599033816425,0.6298458664175619,97,0.5464644190494098,0.47411542654407085,0.45830452219610013,0.2998392604196959,0.678597433549047,99
pos,12.0,24.0,0.5106152091043157,0.4466573638523397,0.44929378531073444,0.266304347826087,0.6371170500046559,97,0.5561219819342835,0.483082858634607,0.4652191951320703,0.31431965621846025,0.6854731375006415,99
pos,12.0,25.0,0.5272252984223267,0.46288185787010583,0.4775423728813559,0.2840451248992748,0.6642145451159326,97,0.5708909896558805,0.497378962119938,0.501272762874486,0.32948652983312343,0.6995548277245938,99
pos,12.0,26.0,0.5438659951584629,0.4792550922518301,0.4968044311887516,0.29358044587698096,0.6775487619311108,97,0.5856872122338201,0.5118288817355282,0.5298994291927154,0.3393227390104604,0.7118246688083973,99
pos,12.0,27.0,0.5562731294693787,0.4914125250413642,0.5057924003707136,0.3023099650819232,0.6891686263660257,97,0.5967191253639987,0.52255651673129,0.541723294373471,0.34636919911488945,0.7193539202440424,99
pos,12.0,28.0,0.5673850134950889,0.502308401811653,0.5148285449490269,0.30942788074133765,0.7003734956425508,97,0.6065993552553125,0.532181492664537,0.555178037510193,0.3533928372297439,0.728802601694363,99
pos,12.0,29.0,0.5776649322463062,0.512368386766001,0.5238646895273401,0.3168143969916734,0.7060424605334785,97,0.6157398358696755,0.541067792727234,0.5679596341847998,0.36119754768839213,0.7374381794867524,99
pos,12.0,30.0,0.59138262055149,0.5260338931565411,0.5435910742086144,0.3342734354015579,0.7182163187855788,97,0.6279370396668902,0.5531398526084215,0.5788257678717043,0.3715836028241324,0.755414612627102,99
pos,12.0,31.0,0.6061562647819917,0.5408586945842728,0.5720031136481578,0.34572772803156776,0.7425857275254866,97,0.6410731560079269,0.5662554614586534,0.5983963033432999,0.38528342451196473,0.7718091256963456,99
pos,12.0,32.0,0.6169662483652856,0.5518396199969499,0.5888418079096045,0.35877978448930037,0.7552182163187856,97,0.6506849484525881,0.5759833456170399,0.6095406360424028,0.3935962317205429,0.7791285107377319,99
pos,12.0,33.0,0.6275522412977546,0.562549905589951,0.6013742180289201,0.3748672029139475,0.7657137536083434,97,0.6600975776303777,0.5854732116492756,0.62177222071215,0.4018666102291485,0.7862891334110442,99
pos,12.0,34.0,0.637281226522719,0.5725091869879952,0.6117231638418079,0.3828849369205046,0.7732563553403483,97,0.6687481908305727,0.5943079049621254,0.6311497689589562,0.4125282472054326,0.7953543352208665,99
pos,12.0,35.0,0.649732880714544,0.5857135111044078,0.6257834757834758,0.39656761114950473,0.7889294403892944,97,0.6798196892063406,0.6060433226416023,0.6429736341397119,0.4255670254317774,0.8094072678159518,99
pos,12.0,36.0,0.6624099168034725,0.5989741275603921,0.6401709401709401,0.40347846118405895,0.8070987654320988,97,0.6910915878879045,0.617819641488111,0.6567001902690949,0.43897161956098707,0.8296094648120674,99
pos,12.0,37.0,0.6724046300676145,0.6093445248482111,0.648005698005698,0.412232204561161,0.8180999549752364,97,0.6999784755227108,0.6270251761594259,0.6641750475672737,0.4454759148412048,0.8399282705312467,99
pos,12.0,38.0,0.6816132891844514,0.6189081453634336,0.6566951566951567,0.42190739460953697,0.8323577967882335,97,0.7081664361650803,0.635515283608038,0.6724653438434357,0.4551620820741513,0.8530878635562009,99
pos,12.0,39.0,0.6913547956259217,0.6290496066588958,0.6696581196581196,0.43158258465791294,0.8461653909650307,97,0.7168281827155973,0.644524613638236,0.6848328350095134,0.46409222167352415,0.8633808612311764,99
pos,12.0,40.0,0.7020771306936754,0.6405390473240499,0.6779202279202279,0.4522689330702686,0.8534281586842982,97,0.7263620417080043,0.6547618935886261,0.6927154117966838,0.47914355818987153,0.8733981143363458,99
pos,12.0,41.0,0.7136954283647291,0.6529511283335464,0.687037037037037,0.4630444680528153,0.8600556070435589,97,0.7366925537678969,0.6658229226170852,0.7098432908912831,0.49944216553708887,0.8804883377338417,99
pos,12.0,42.0,0.72294443362364,0.6628155396283343,0.6952435749904105,0.47251145356101626,0.8662551440329218,97,0.7449163885390818,0.6746082605548792,0.7229431929480901,0.510478865910041,0.8853588008416288,99
pos,12.0,43.0,0.7316995464537133,0.6721123286770496,0.7054868208714362,0.48606311909698224,0.8731138545953361,97,0.75270107449201,0.6828943696587083,0.7318805093046034,0.5192602091779552,0.8899953348767107,99
pos,12.0,44.0,0.7404783104705195,0.681498836085065,0.7144970414201184,0.5029947016816402,0.8847120794923979,97,0.7605067901066574,0.6912700054144159,0.7400832517140059,0.5274733356143183,0.8958234070133846,99
pos,12.0,45.0,0.7501432983666768,0.6920133515034391,0.7238301559792027,0.5299470168164018,0.8959655213695679,97,0.7691004995163178,0.7006668298644156,0.7512888218282409,0.5431773924801337,0.9033796530540661,99
pos,12.0,46.0,0.7607598987172709,0.703635401142429,0.7412738395106153,0.5501036627505184,0.9082964204477433,97,0.7785403435504502,0.7110607115614204,0.7570279223852343,0.5663936059590859,0.9147055763423384,99
pos,12.0,47.0,0.7699198642143632,0.7136847771769202,0.7588757396449705,0.56645934116563,0.912564206152248,97,0.7866850078304564,0.7200473595674193,0.7729158807996982,0.5795202224997168,0.9199237692309662,99
pos,12.0,48.0,0.7781198697793483,0.7226691330192185,0.7740194314501619,0.5836212854181064,0.9149881687539678,97,0.7939761152524425,0.7280773895101587,0.7864462809917355,0.5879248113256215,0.9230893022971153,99
pos,12.0,49.0,0.7863017891427141,0.7316973878451849,0.7826799170033854,0.600898410504492,0.91787383851792,97,0.801251141168408,0.7361570614114546,0.794564152791381,0.5978886000568475,0.9275569550493228,99
pos,12.0,50.0,0.7950235120621052,0.7414212089995087,0.7921808452549962,0.6210993415402233,0.93122555410691,97,0.8090061381871442,0.7448739847173859,0.8086308178942612,0.6196049932076213,0.9356771581561901,99
pos,12.0,inf,1.0,1.0,1.0,1.0,1.0,97,0.9912627940750783,0.9797979797979798,1.0,1.0,1.0,99
pos,14.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.1160441474451435,0.10621636971435237,0.10633748055987559,0.06512446041552139,0.13833253183137742,99
pos,14.0,1.0,0.0002671336558724882,0.00023692144248786595,0.0,0.0,0.0,97,0.11627794780190553,0.10641345865719114,0.10633748055987559,0.06512446041552139,0.1384908101327026,99
pos,14.0,2.0,0.012565175665113334,0.01051574999931841,0.008732262591610791,0.004861744150714068,0.01485342019543974,97,0.1270414234854314,0.11514713281556603,0.11625194401244168,0.07029639553442561,0.15478757888759204,99
pos,14.0,3.0,0.020586252369221115,0.017056282214167197,0.013456833275078644,0.007900334244910361,0.022508038585209004,97,0.1340616193829155,0.12070695093241633,0.12151792284242616,0.07399478964463085,0.16257485516515505,99
pos,14.0,4.0,0.02616355081405095,0.021648917057834602,0.017825934987766516,0.009723488301428137,0.0300416846341814,97,0.13894297497965072,0.12461120934523207,0.12498686008619783,0.07693741029803697,0.1688742425965052,99
pos,14.0,5.0,0.1723535040444601,0.14996847903357213,0.14216782393786043,0.06722054380664652,0.22780062908299056,97,0.26689114799686287,0.23334034537910353,0.23274739583333334,0.13083714297353152,0.3336424872567758,99
pos,14.0,6.0,0.20405053773015544,0.17591030914229946,0.16577330369983004,0.08564954682779456,0.2704303885694372,97,0.29463298292144063,0.2554080382262779,0.24311990042870973,0.1418083824843831,0.37792107327647884,99
pos,14.0,7.0,0.22242622376189203,0.1905913587458151,0.17361746633546868,0.094023068857043,0.29301292407108237,97,0.3107157259810337,0.26791554490776903,0.25445996404370075,0.14840362702197551,0.3955477911395593,99
pos,14.0,8.0,0.2352401588102517,0.20094378554637082,0.18539810290313308,0.10117878192534381,0.3039176090468498,97,0.321930720872063,0.2767375725816955,0.26210056390977443,0.15281003953288946,0.4084218414572349,99
pos,14.0,9.0,0.25100387131790175,0.21332376789534047,0.19660822075308998,0.1029796987557302,0.3178513731825525,97,0.33572741599887185,0.28729609687739116,0.2693956575853962,0.15640203057292096,0.4210043792696715,99
pos,14.0,10.0,0.2996872133436795,0.2573675843123873,0.24029893647599884,0.13165618448637317,0.3808204486549289,97,0.3783359847200952,0.32510434710293434,0.3096608116293156,0.18410282219596746,0.4581169788541733,99
pos,14.0,11.0,0.32419566621579027,0.27846170842288687,0.25683512841756423,0.1381551362683438,0.4122799177763875,97,0.3997862396738176,0.3431985810336584,0.3234683999446826,0.19429797373127564,0.4875176336824981,99
pos,14.0,12.0,0.33935020091560414,0.291215591854345,0.26797213825732685,0.14150943396226415,0.42965705378020264,97,0.41304977102409507,0.3541429674512871,0.3343935831835154,0.19840558948333972,0.507321820175074,99
pos,14.0,13.0,0.35167792444216417,0.3017247448239834,0.2775476387738194,0.14604326212548704,0.4393708777270421,97,0.4238392245250389,0.36316604868179186,0.345595353339787,0.2040338684125111,0.5216849808232502,99
pos,14.0,14.0,0.3621767011396289,0.31066198562492,0.2870753935376968,0.15665726185677817,0.4592846270928463,97,0.43302794965746394,0.37083889753417104,0.35320149356935415,0.20944376135934847,0.5337443126933684,99
pos,14.0,15.0,0.3918285369414751,0.33817455582412675,0.32710549008335726,0.17912927883017613,0.50220361392684,97,0.4589797892580488,0.39455734120243935,0.3819665329829899,0.22706197688280227,0.5639430919798535,99
pos,14.0,16.0,0.41052082582461613,0.35489620398904775,0.34219603334291465,0.19109703855466567,0.5337152930806522,97,0.4753396290367673,0.4089512238510418,0.3931059772643931,0.2348187798108241,0.5800751307788868,99
pos,14.0,17.0,0.424656295096472,0.3675041748062734,0.3509629203794194,0.19657204070701662,0.5463155900738776,97,0.48771125532236,0.419824182968459,0.40174249757986447,0.2418769383809864,0.5979329702790106,99
pos,14.0,18.0,0.4368737729872751,0.37845375281858384,0.3600172463351538,0.2085341903231566,0.5670979198376459,97,0.4984042197871798,0.4292743359065301,0.41017839856174804,0.2474522828002631,0.61435123872455,99
pos,14.0,19.0,0.44698668995959073,0.38756586774555246,0.3664846220178212,0.20950173812282735,0.5832966064345526,97,0.5072552332931708,0.4371543942838641,0.4190291799197898,0.2515046139453998,0.6277876641825109,99
pos,14.0,20.0,0.46873900193777907,0.4084381948267277,0.40672607070997413,0.22675126021206327,0.6068973981345115,97,0.5262932623437929,0.45522441335001596,0.4401880791038584,0.2700881636426822,0.6540418959088724,99
pos,14.0,21.0,0.4850850375471194,0.4238381951580908,0.4236849669445243,0.24698386878134743,0.6170676264444024,97,0.5405996175075645,0.4685702556269861,0.4512515558014106,0.2885058482502678,0.6713041956573477,99
pos,14.0,22.0,0.497380252745187,0.4353092357463185,0.43259557344064387,0.25797629899726526,0.6276756961545747,97,0.551360619113241,0.4785149846339007,0.4592725764071359,0.3047796221423814,0.6826489306367842,99
pos,14.0,23.0,0.5088090503186523,0.4461330325359504,0.4405001437194596,0.2646611972044971,0.6367683273347224,97,0.5613633158580968,0.48789800828473995,0.47346778930879185,0.32033027771980105,0.689114295102135,99
pos,14.0,24.0,0.5194717820641658,0.4561997454878363,0.44754239724058636,0.2728751525010167,0.6466186777798826,97,0.5706955375057832,0.49663566604106674,0.488545134129626,0.33169358376752367,0.6950693785734523,99
pos,14.0,25.0,0.5375181445942183,0.4741178191824655,0.4825232434977051,0.2860241290497492,0.6742349457058243,97,0.586490050495929,0.5122199595375909,0.530578961674368,0.34003835187517495,0.7101192528218829,99
pos,14.0,26.0,0.5537369737007622,0.4902213183579913,0.5002874389192297,0.2970042022502372,0.6874911860104358,97,0.6006850721564805,0.5262494707128587,0.5455286762707258,0.3505286092088231,0.722275950328436,99
pos,14.0,27.0,0.5656519827960272,0.501974513582683,0.5109226789307272,0.30432425105056254,0.6986666666666667,97,0.6111133102914217,0.5364922839004292,0.5589834194074477,0.35890298112580465,0.733164608959428,99
pos,14.0,28.0,0.5763415692476866,0.5124897819524472,0.5203012828056961,0.3161506786640232,0.7021111111111111,97,0.6204690356786766,0.5456541215715202,0.5727208646616542,0.36739446948030363,0.7425661414579598,99
pos,14.0,29.0,0.5863089054445797,0.5222887953553277,0.5415086939469211,0.3269522941355211,0.7078348128135855,97,0.6291926341754269,0.5541930677076237,0.5841820696592481,0.3742177411794043,0.7506594437827019,99
pos,14.0,30.0,0.6009178655879556,0.5369309676814782,0.5639952935024186,0.341009608052463,0.7269076305220884,97,0.641978668500783,0.5669640527646005,0.6000526592943655,0.3875969182934509,0.7678007228217685,99
pos,14.0,31.0,0.6155310659480913,0.551804013594025,0.5881981697696435,0.3556504499008693,0.7549208799691239,97,0.6547684139429131,0.5799795635836424,0.6141614569176407,0.4011568015541912,0.7816451326192726,99
pos,14.0,32.0,0.626397328098079,0.5629365680935554,0.598085621121279,0.37212139698032637,0.7643493085811707,97,0.6642787691957515,0.5897235108134943,0.62435444414243,0.4076405014606074,0.7893492773092818,99
pos,14.0,33.0,0.6367660714815742,0.5735839207319758,0.6082207530899684,0.3793314934069304,0.7764913831197525,97,0.6733536867471072,0.5990448764062153,0.6353628703452024,0.41688871397556804,0.8025251619094232,99
pos,14.0,34.0,0.6462387157231477,0.58334100535736,0.6164127622880138,0.3802514566084023,0.7917792358162872,97,0.6816443216202241,0.607600520100092,0.6454199510736613,0.4249147315031032,0.8153200722755212,99
pos,14.0,35.0,0.6588703214508326,0.5967845796256819,0.636677206093705,0.397826743133112,0.8063929707620058,97,0.6926997384899714,0.619391413629122,0.6571079097580864,0.43834009988169614,0.8301814845051363,99
pos,14.0,36.0,0.671313944235496,0.6097003602399529,0.6494417406241053,0.41218888113514773,0.8242690501439176,97,0.7035906291827378,0.6307134147050221,0.6671649904865452,0.44878992070227125,0.8467288655951514,99
pos,14.0,37.0,0.6816897546469242,0.6204695997350348,0.6604637847122817,0.4227292294446836,0.8385798476354751,97,0.7126717319287169,0.6401603038547574,0.6776297907039956,0.4603312850079498,0.8582283574306881,99
pos,14.0,38.0,0.690907985882905,0.630108152421132,0.6696249642141425,0.437221983067872,0.8466808410111032,97,0.7207396997953938,0.6486221621363234,0.6863278064691493,0.4670648631314327,0.8669757283760589,99
pos,14.0,39.0,0.7000668540842474,0.6396296733533939,0.6756259204712813,0.45188348330028977,0.8527229135746089,97,0.7287557120272347,0.6569892774234295,0.6947540092416418,0.4774303326344157,0.8749112923596811,99
pos,14.0,40.0,0.7110165071638462,0.6514595844894583,0.6775895925380462,0.4598139393015098,0.8592015119300732,97,0.7383390525766284,0.6674133871314252,0.7098432908912831,0.4966465839197426,0.8823634526189047,99
pos,14.0,41.0,0.7224665058211109,0.6637588583218033,0.6956521739130435,0.4750524109014675,0.8695960311835578,97,0.7483603049053541,0.6782505146802645,0.7266160626836435,0.51596057284586,0.8896588994488546,99
pos,14.0,42.0,0.7318317312381009,0.6737682823534179,0.7057862491490811,0.4911607350546639,0.876210725253957,97,0.7565569248201964,0.6870788207021402,0.7354309500489716,0.5258484815265505,0.8948884058321556,99
pos,14.0,43.0,0.7406527955042395,0.6832005266917864,0.7124109160438032,0.5079088160037218,0.8889292196007259,97,0.7642772847490419,0.6953992093486293,0.7433888344760039,0.5333975903492587,0.9004478682306629,99
pos,14.0,44.0,0.7493339326173021,0.6925168110042973,0.7241660993873383,0.5238427541288672,0.9015124016938899,97,0.7718751778243454,0.7036234443582101,0.7500314346787376,0.542196104269842,0.9099297860187028,99
pos,14.0,45.0,0.7593380173594474,0.7033530875521877,0.7448604492852281,0.5515236101418934,0.9091717554989032,97,0.7806309393331371,0.7132147437359111,0.7581637482252721,0.5628109011610264,0.9170624172351151,99
pos,14.0,46.0,0.7700671791675324,0.7150735037267725,0.7626934235976789,0.571877180739707,0.9114839627675342,97,0.7900213018102827,0.7235838224990848,0.7782422051513782,0.5858144260667524,0.9233797481878423,99
pos,14.0,47.0,0.7789150981398169,0.7248673580487462,0.7747977391111603,0.5893230983949755,0.9144814552326955,97,0.7977651654786969,0.7322446946104806,0.7885651322233105,0.5958253928756393,0.927148239933258,99
pos,14.0,48.0,0.786794834285262,0.733606084454252,0.7820015515903801,0.6075831588741568,0.9218248256007087,97,0.8046616574837144,0.7399904964201846,0.7965230166503428,0.6047811670550916,0.9319181584731184,99
pos,14.0,49.0,0.7945897660955095,0.7423563323075576,0.7889837083010085,0.6232844847638985,0.9351279368401028,97,0.8114839271532518,0.7477471867171438,0.8042360430950048,0.6152489630622047,0.9391008804331447,99
pos,14.0,50.0,0.8032850372644383,0.7521410281929137,0.7987746766507828,0.6398335485722485,0.9375059450204508,97,0.819094190617802,0.756440859625482,0.8190499510284035,0.6376135749691274,0.9418527685581268,99
pos,14.0,inf,1.0,1.0,1.0,1.0,1.0,97,0.9912627940750783,0.9797979797979798,1.0,1.0,1.0,99
pos,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.1300486651112964,0.11761600141865902,0.1181541049090718,0.07193039818531163,0.15881035981477448,99
pos,16.0,1.0,0.00022264037116304458,0.00019999011596222695,0.0,0.0,0.0,97,0.13024040614461974,0.11777995355120531,0.1181541049090718,0.07193039818531163,0.15899222419641978,99
pos,16.0,2.0,0.010649391689050403,0.008656511476683948,0.007020757020757021,0.003678314663099816,0.012279596977329974,97,0.13922007169877607,0.1248200588439027,0.12488174077578051,0.07699389470833973,0.16903815015264353,99
pos,16.0,3.0,0.01776813800830233,0.01437805284942461,0.011920371915603767,0.005938830050480055,0.01995305164319249,97,0.14535083660942474,0.12958865617390905,0.12866603595080417,0.08026778003004656,0.17524046274649968,99
pos,16.0,4.0,0.02344762205719703,0.0189438246381166,0.015352959797404243,0.007720479065624072,0.0261913423062932,97,0.1502420885175573,0.13339825493154936,0.13159689076776218,0.08294293499053487,0.18114712649429834,99
pos,16.0,5.0,0.1895933581349919,0.16428165857431137,0.15477716075751102,0.07585470085470085,0.25146095271825747,97,0.29332914389484177,0.2543588510219593,0.24408795463974553,0.140804028077264,0.37697280623177293,99
pos,16.0,6.0,0.21715910886395956,0.18657702996147785,0.17008952080042128,0.08964178577730722,0.28512566955088586,97,0.3170691578981224,0.2729890861563529,0.2593984962406015,0.15139734940680905,0.4027030646732557,99
pos,16.0,7.0,0.2334463293066548,0.19958559924555366,0.1808058608058608,0.09682199901202042,0.29954676555418214,97,0.3310959422649193,0.2838619624663143,0.2672378620971032,0.15624076855942245,0.41667744389084826,99
pos,16.0,8.0,0.24520605007253768,0.20902906120118453,0.19106227106227106,0.09863329491190516,0.31214421252371916,97,0.3412235799411664,0.29176086673806423,0.2757571566864887,0.15927168197323077,0.42749022349985755,99
pos,16.0,9.0,0.25912610063344776,0.21998270149768098,0.20043956043956043,0.10011526428453812,0.3368126026867691,97,0.35321172416011243,0.3009287364558511,0.28198036232886187,0.16224457180315122,0.43664226610818146,99
pos,16.0,10.0,0.3123199126675189,0.2686056863204326,0.2465934065934066,0.1327713382507903,0.396489927079471,97,0.3990229866572982,0.34205142134526373,0.3263173834039976,0.19258039355821308,0.48479876802182825,99
pos,16.0,11.0,0.33408983179879054,0.2874401505218584,0.26542475888492534,0.13888303477344574,0.4212304939866812,97,0.41777154859954824,0.3579618802934493,0.33992532153229155,0.20175167329547766,0.51323588497446,99
pos,16.0,12.0,0.348394834743389,0.29964637330385396,0.27887242916726596,0.14828496042216358,0.43502159403219476,97,0.4300912192503049,0.3682715562021755,0.3502973309362467,0.20890944531250583,0.5302492436246159,99
pos,16.0,13.0,0.3600324624025051,0.30965185401564527,0.2887962030778081,0.1544415127528584,0.4554377699254024,97,0.44011370861795535,0.37672483813235774,0.3614991010925183,0.21148084169319645,0.5428193641416192,99
pos,16.0,14.0,0.36994498628248035,0.3181522089156463,0.29785704012656405,0.15883905013192612,0.4741525978275095,97,0.44865051423708097,0.38391214598307605,0.36675425252385563,0.21358265671923848,0.5534160074585446,99
pos,16.0,15.0,0.40246197158821584,0.34862131332573754,0.33220962304627644,0.18070774205137416,0.5258529042234464,97,0.4766546014136881,0.409807402141995,0.39347268060139345,0.2367982456012811,0.5839635452394618,99
pos,16.0,16.0,0.4199255950243468,0.3644772035250219,0.34354888139748696,0.19364109933536913,0.5406397989755485,97,0.4916945206597871,0.4232615230399595,0.4075508228460794,0.24407680847564808,0.6032833083675155,99
pos,16.0,17.0,0.433604332150706,0.3767452126078561,0.35258964143426297,0.20783186635530806,0.5644549142782358,97,0.5034748423393891,0.4336928719832334,0.4157101369105241,0.2513111654027122,0.6210882763319381,99
pos,16.0,18.0,0.4452491417572789,0.38731516951814193,0.3642353662273981,0.21331355784330833,0.5868156424581006,97,0.5135035169016628,0.4427013960196768,0.42622043977319873,0.25726767803487316,0.63399346525323,99
pos,16.0,19.0,0.45476809491661757,0.3960536426747179,0.37143732761262643,0.22491711743151283,0.5923697349891179,97,0.5217013738554297,0.45014009519353354,0.43272023233301066,0.26690221011059934,0.6413034502814017,99
pos,16.0,20.0,0.47890662031916575,0.41933032514055396,0.4087912087912088,0.2408599205805833,0.6065526239489707,97,0.5424898129844554,0.4700119888094894,0.4556769464804315,0.2950542677836043,0.6738183643993948,99
pos,16.0,21.0,0.4952556055099901,0.4347577142787638,0.4254945054945055,0.25565749235474006,0.6236590316033633,97,0.556569790025013,0.48320103456151425,0.46480431475591205,0.3156272220710875,0.6855065809920532,99
pos,16.0,22.0,0.5067941222942013,0.44574038329735155,0.4336996336996337,0.26441188552649597,0.6333236686962405,97,0.5665069237068614,0.49259598183113373,0.4805169375367143,0.32779736095805345,0.6920007614203966,99
pos,16.0,23.0,0.5179333227998104,0.45635085779282974,0.4457909543388877,0.2706422018348624,0.6439547694984054,97,0.5761001605676525,0.5016778917653026,0.49853142745251616,0.3339714607603904,0.6983540144112147,99
pos,16.0,24.0,0.5281532340309398,0.4661307537587837,0.46267041765851546,0.281651376146789,0.6523630037692084,97,0.5849016925166567,0.5100472061134658,0.5138045819463481,0.34079960871903864,0.7035832225622929,99
pos,16.0,25.0,0.5479495540010629,0.48599562536766294,0.4914769340803433,0.2929663608562691,0.6792088211890417,97,0.6019505629764146,0.5271175959412366,0.5458004892633868,0.3515925648964456,0.7194443692274615,99
pos,16.0,26.0,0.5636306180783981,0.5016335351044462,0.5074502324472524,0.3058103975535168,0.6922814595884961,97,0.6154553169170021,0.5405722403449505,0.5615656428377277,0.36292245279264623,0.7360243053489992,99
pos,16.0,27.0,0.5749235122595843,0.512764946531338,0.5267245918904687,0.31712538226299697,0.6966011140161419,97,0.6251809169427325,0.5501514830963699,0.5776026094047295,0.3703698255759258,0.7465088740334738,99
pos,16.0,28.0,0.5853071718927304,0.5229932495493884,0.5442338072669827,0.3284403669724771,0.709165687426557,97,0.6341234713291488,0.558938305877334,0.5885829246825097,0.376825431670507,0.7533784014413505,99
pos,16.0,29.0,0.5949611456642583,0.5325590913506544,0.5610847814639284,0.3385321100917431,0.7195456325891109,97,0.6424376099418344,0.5671826567030809,0.5976361121589338,0.38403627388629424,0.7577277802091227,99
pos,16.0,30.0,0.6108950142920755,0.548676094251399,0.5817515099223468,0.3494788473329246,0.7475518997258128,97,0.6561600827331633,0.5810868140395716,0.6115792334873607,0.4003003619813532,0.7822818793368107,99
pos,16.0,31.0,0.6256395524210345,0.5638481656604538,0.5953408110440035,0.3678724708767627,0.7677285817134629,97,0.6688582872948681,0.5942138193202214,0.6278880130470237,0.4118227335441156,0.7965831486354066,99
pos,16.0,32.0,0.6359427742426637,0.5745122902566434,0.607032967032967,0.3739359232316979,0.7816294555424991,97,0.677731567501503,0.6034333531394371,0.6378091872791519,0.41836647710032526,0.8110996717480103,99
pos,16.0,33.0,0.6458639164595872,0.584632870943245,0.6128937728937729,0.3820446604891387,0.7949353639100407,97,0.6862757953541766,0.6121917182299612,0.6484098939929329,0.4280986679701998,0.8223233958594391,99
pos,16.0,34.0,0.6550194630776082,0.5940313791254257,0.618960310612597,0.3964757709251101,0.8013104303169825,97,0.6941606814600029,0.6203215481494424,0.6595542266920359,0.4363187014489574,0.8307948574005393,99
pos,16.0,35.0,0.6685114695700887,0.6083382624951736,0.6386813186813187,0.4144007291508431,0.8299174059345366,97,0.7057801880793981,0.6327179885213199,0.6693394944278337,0.4500532319504355,0.8504446944181532,99
